figure_type,figure_no,title_name,variable,variable_rename,facet_variable,flip_sign,regions,models,years,scenarios,type,x,y,facet1,facet2,linetype,color,page_filter,scales
timeseriesplot,40,CCS Energy Supply & Demand,Carbon Sequestration|CCS|Fossil|Energy|Supply|Petroleum Refining,Petroleum Refining,Fossil,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,facet_variable,variable_rename,scenario,model,region,free_y
timeseriesplot,40,CCS Energy Supply & Demand,Carbon Sequestration|CCS|Fossil|Energy|Supply|Synthetic Gas,Synthetic Gas,Fossil,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,facet_variable,variable_rename,scenario,model,region,free_y
timeseriesplot,40,CCS Energy Supply & Demand,Carbon Sequestration|CCS|Fossil|Energy|Supply|Synthetic Liquids,Synthetic Liquids,Fossil,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,facet_variable,variable_rename,scenario,model,region,free_y
timeseriesplot,41,Energy CO2 Buildings Breakout,Emissions|CO2|Energy|Demand|Buildings|Commercial,Commercial,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,41,Energy CO2 Buildings Breakout,Emissions|CO2|Energy|Demand|Buildings|Residential,Residential,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,42,Energy CO2 Emissions Accounting,Emissions|CO2|Energy,Total Energy,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,42,Energy CO2 Emissions Accounting,Emissions|CO2|Energy|Supply,Supply,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,42,Energy CO2 Emissions Accounting,Emissions|CO2|Energy|Demand|Industry,Industry,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,42,Energy CO2 Emissions Accounting,Emissions|CO2|Energy|Demand|Transportation,Transportation,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,42,Energy CO2 Emissions Accounting,Emissions|CO2|Energy|Demand|Buildings,Buildings,FALSE,0,usa,model_wm,fives_proj,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,43,ZEV Sales Share,Energy Service|Transportation|Passenger|ZEV Sales Share,Passenger,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,43,ZEV Sales Share,Energy Service|Transportation|Freight|ZEV Sales Share,Freight,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,44,ZEV Stock Share,Energy Service|Transportation|Passenger|ZEV Stock Share,Passenger,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,44,ZEV Stock Share,Energy Service|Transportation|Freight|ZEV Stock Share,Freight,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,45,Energy CO2 Transportation Breakout,Emissions|CO2|Energy|Demand|Transportation|Freight,Freight,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,45,Energy CO2 Transportation Breakout,Emissions|CO2|Energy|Demand|Transportation|Offroad,Offroad,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
timeseriesplot,45,Energy CO2 Transportation Breakout,Emissions|CO2|Energy|Demand|Transportation|Passenger,Passenger,FALSE,0,usa,model_wm,fives_proj_40,scen_wm_sensitivities,grid,year,value,region,variable_rename,scenario,model,region,free_y
