"","Model","Scenario","Region","Variable","Unit","year","value"
"1092","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2015,106.506840818608
"1093","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2020,77.857204870156
"1094","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2025,61.1478120027064
"1095","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2030,51.5104375956072
"1096","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2035,30.3437174052902
"1097","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2040,27.0770739687031
"1098","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2045,26.2049443238731
"1099","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Heating|Indirect","Mt CO2/yr",2050,25.2854471121093
"1100","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",1990,0
"1101","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2005,934.344435170261
"1102","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2010,907.736201557907
"1103","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2015,736.796526270867
"1104","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2020,517.535302684637
"1105","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2025,383.363997106082
"1106","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2030,296.045043561179
"1107","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2035,173.318092340886
"1108","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2040,153.720877052281
"1109","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2045,148.984327948487
"1110","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Indirect","Mt CO2/yr",2050,144.111897014113
"1111","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",1990,0
"1112","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2005,684.449886441115
"1113","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2010,678.18031738865
"1114","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2015,502.857350040708
"1115","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2020,351.002980469403
"1116","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2025,257.506049866326
"1117","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2030,195.07368263107
"1118","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2035,113.223857858491
"1119","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2040,99.6538111096358
"1120","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2045,96.1449972602554
"1121","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Buildings|Residential|Other|Indirect","Mt CO2/yr",2050,92.7748067130862
"1122","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2025,0.00078977314847534
"1123","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2030,0.139514730827252
"1124","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2035,0.1960988240167
"1125","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2040,0.0574379822121056
"1126","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2045,0.0181835060597879
"1127","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|DAC|Indirect","Mt CO2/yr",2050,0.0539454440112468
"1128","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2005,616.515187576486
"1129","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2010,566.075382999739
"1130","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2015,553.736119107526
"1131","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2020,577.54429312008
"1132","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2025,614.328666395098
"1133","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2030,641.847310882891
"1134","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2035,655.437534086347
"1135","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2040,659.313042071443
"1136","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2045,673.218870945984
"1137","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry","Mt CO2/yr",2050,687.5362841987
"1138","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2005,40.392232051775
"1139","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2010,26.1165075506671
"1140","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2015,26.0233818271064
"1141","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2020,28.7518031296263
"1142","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2025,32.1857612352764
"1143","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2030,33.8176659198664
"1144","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2035,35.138497185283
"1145","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2040,36.9217931560858
"1146","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2045,38.9734812815168
"1147","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Cement","Mt CO2/yr",2050,40.8751781173568
"1148","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2005,99.3032980038227
"1149","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2010,124.391533116945
"1150","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2015,119.878650491663
"1151","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2020,124.103509905559
"1152","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2025,124.578604754231
"1153","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2030,121.84782465581
"1154","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2035,109.290588302814
"1155","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2040,93.2529263941423
"1156","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2045,88.5895111544747
"1157","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Chemicals","Mt CO2/yr",2050,87.2556565691835
"1158","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",1990,0
"1159","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2005,24.4227522285456
"1160","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2010,15.0252972263935
"1161","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2015,12.1758228095421
"1162","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2020,9.24779590744441
"1163","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2025,7.13116673590961
"1164","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2030,5.5027853668804
"1165","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2035,3.24963918164726
"1166","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2040,2.85033824131075
"1167","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2045,2.69480004178386
"1168","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Aluminum|Indirect","Mt CO2/yr",2050,2.52333302059196
"1169","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",1990,0
"1170","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2005,94.3661724966641
"1171","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2010,75.9956846916464
"1172","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2015,57.7237225061396
"1173","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2020,41.9618856746974
"1174","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2025,32.3387969644942
"1175","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2030,24.1696791080887
"1176","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2035,13.7859855908585
"1177","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2040,11.8978507431014
"1178","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2045,11.3970667429944
"1179","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Bulk chemicals|Indirect","Mt CO2/yr",2050,10.9213935440052
"1180","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",1990,0
"1181","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2005,10.7624778417406
"1182","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2010,6.37412835618815
"1183","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2015,5.35017197392489
"1184","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2020,4.04288364190717
"1185","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2025,3.29957249843548
"1186","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2030,2.59702708125915
"1187","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2035,1.57027158341509
"1188","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2040,1.4327194835122
"1189","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2045,1.42536353237033
"1190","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Cement and lime|Indirect","Mt CO2/yr",2050,1.40948170192962
"1191","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",1990,0
"1192","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2005,38.4921519105318
"1193","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2010,28.9257752784242
"1194","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2015,27.2928963927363
"1195","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2020,18.9353240782721
"1196","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2025,19.4943713997896
"1197","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2030,14.8671311705761
"1198","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2035,8.66401070745829
"1199","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2040,7.57093420150404
"1200","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2045,6.59656032350913
"1201","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|EInt Mfg|Iron and steel|Indirect","Mt CO2/yr",2050,5.96301648581753
"1202","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",1990,0
"1203","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2005,679.028293343541
"1204","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2010,587.305602109779
"1205","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2015,479.009458827709
"1206","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2020,332.906985784817
"1207","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2025,278.154644790381
"1208","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2030,197.350359321929
"1209","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2035,109.272390641333
"1210","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2040,96.9589892856314
"1211","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2045,93.1975469426719
"1212","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Indirect","Mt CO2/yr",2050,91.7731347463801
"1213","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",1990,0
"1214","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2005,26.8663915055073
"1215","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2010,23.1522325479404
"1216","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2015,19.279883927549
"1217","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2020,15.0978565419748
"1218","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2025,13.7757458016329
"1219","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2030,11.1568755659054
"1220","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2035,6.59032880242738
"1221","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2040,5.79548475682284
"1222","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2045,5.84308141491699
"1223","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Agriculture|Indirect","Mt CO2/yr",2050,6.01931960421415
"1224","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2005,21.8879759498435
"1225","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2010,33.6597246958262
"1226","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2015,30.8075407093839
"1227","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2020,22.8669509349178
"1228","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2025,17.9504388878137
"1229","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2030,13.4055247410959
"1230","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2035,7.37924741930941
"1231","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2040,6.05402635895321
"1232","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2045,5.5914262448467
"1233","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2050,5.25953741386141
"1234","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",1990,0
"1235","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2005,444.103238133167
"1236","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2010,383.804441990354
"1237","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2015,306.569057825507
"1238","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2020,205.457250809149
"1239","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2025,171.576961676552
"1240","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2030,116.225264872495
"1241","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2035,62.9247446059919
"1242","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2040,57.220066667043
"1243","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2045,55.8487454365991
"1244","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2050,56.0610475547265
"1245","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2005,1.45432741532841
"1246","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2010,0.577293715349723
"1247","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2015,0.656304393984219
"1248","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2020,0.710523566362957
"1249","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2025,0.738676917356331
"1250","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2030,0.743187852335864
"1251","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2035,0.703924314594275
"1252","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2040,0.640851961104663
"1253","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2045,0.597201037865481
"1254","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2050,0.563109131798507
"1255","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2005,407.328913725995
"1256","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2010,355.261934033002
"1257","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2015,336.050564194325
"1258","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2020,353.173950453576
"1259","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2025,363.465500826284
"1260","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2030,399.175749646997
"1261","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2035,432.083300118573
"1262","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2040,455.42414884902
"1263","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2045,476.835232888581
"1264","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2050,492.127823441917
"1265","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2005,68.0364163795654
"1266","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2010,59.7281145837748
"1267","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2015,71.127218200447
"1268","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2020,70.8045060649553
"1269","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2025,93.3601226619503
"1270","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2030,86.2628828078823
"1271","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2035,78.2212241650824
"1272","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2040,73.0733217110911
"1273","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2045,68.2234445835452
"1274","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2050,66.7145169384436
"1275","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2005,1998.9699605049
"1276","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2010,1879.96006932802
"1277","GCAM 7.0","WM_080824","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2015,1900.28497373717
