"","Model","Scenario","Region","Variable","Unit","year","value"
"2401","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2005,0
"2402","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2010,0
"2403","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2015,0
"2404","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2020,506.317987531275
"2405","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2025,95.1256043650398
"2406","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2030,94.9362591112931
"2407","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2035,55.0095663061945
"2408","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2040,48.8376594337305
"2409","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2045,96.6016801454894
"2410","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity","billion US$2010/yr",2050,154.854520809673
"2411","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2005,0
"2412","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2010,0
"2413","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2015,0
"2414","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2020,95.6716901149189
"2415","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2025,0.740559922759893
"2416","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2030,0.614692866574579
"2417","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2035,0.0935369361006002
"2418","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2040,0
"2419","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2045,0.5248401770985
"2420","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass","billion US$2010/yr",2050,1.20712491751432
"2421","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2005,0
"2422","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2010,0
"2423","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2015,0
"2424","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2020,0
"2425","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2025,0.034196431867444
"2426","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2030,0.147814097716289
"2427","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2035,0.0227612798012319
"2428","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2040,0
"2429","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2045,0.0543666345008876
"2430","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/ CCS","billion US$2010/yr",2050,0.124848300494493
"2431","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2005,0
"2432","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2010,0
"2433","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2015,0
"2434","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2020,95.6716901149189
"2435","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2025,0.70636349089245
"2436","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2030,0.46687876885829
"2437","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2035,0.0707756562993682
"2438","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2040,0
"2439","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2045,0.470473542597612
"2440","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Biomass|w/o CCS","billion US$2010/yr",2050,1.08227661701982
"2441","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2005,0
"2442","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2010,0
"2443","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2015,0
"2444","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2020,0
"2445","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2025,2.36044839550624
"2446","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2030,14.5631008244815
"2447","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2035,30.9353631179645
"2448","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2040,22.9621619521294
"2449","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2045,25.6771983198263
"2450","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal","billion US$2010/yr",2050,31.1083913142929
"2451","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2005,0
"2452","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2010,0
"2453","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2015,0
"2454","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2020,0
"2455","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2025,2.36044839550624
"2456","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2030,7.16873152166119
"2457","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2035,1.54912748434765
"2458","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2040,0
"2459","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2045,4.27862301787145
"2460","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/ CCS","billion US$2010/yr",2050,10.2915382429944
"2461","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2005,0
"2462","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2010,0
"2463","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2015,0
"2464","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2020,0
"2465","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2025,0
"2466","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2030,7.39436930282031
"2467","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2035,29.3862356336169
"2468","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2040,22.9621619521294
"2469","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2045,21.3985753019548
"2470","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Coal|w/o CCS","billion US$2010/yr",2050,20.8168530712985
"2471","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2005,0
"2472","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2010,0
"2473","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2015,0
"2474","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2020,77.8028709646554
"2475","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2025,1.40398654728382
"2476","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2030,0.911006000509475
"2477","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2035,0.148685800263491
"2478","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2040,0
"2479","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2045,0.479013328067056
"2480","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas","billion US$2010/yr",2050,1.09494822024499
"2481","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2005,0
"2482","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2010,0
"2483","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2015,0
"2484","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2020,0
"2485","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2025,0.120386063518989
"2486","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2030,0.475727831961657
"2487","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2035,0.125765618359002
"2488","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2040,0
"2489","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2045,0.326714049728445
"2490","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/ CCS","billion US$2010/yr",2050,0.792912887456534
"2491","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2005,0
"2492","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2010,0
"2493","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2015,0
"2494","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2020,77.8028709646554
"2495","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2025,1.28360048376483
"2496","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2030,0.435278168547817
"2497","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2035,0.0229201819044891
"2498","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2040,0
"2499","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2045,0.152299278338611
"2500","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Gas|w/o CCS","billion US$2010/yr",2050,0.30203533278846
"2501","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2005,0
"2502","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2010,0
"2503","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2015,0
"2504","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2020,6.18090117614148
"2505","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2025,1.73136922702375
"2506","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2030,1.23210976941283
"2507","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2035,0.136866458279907
"2508","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2040,0
"2509","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2045,0.488325641207069
"2510","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Geothermal","billion US$2010/yr",2050,0.98380093495104
"2511","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2005,0
"2512","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2010,0
"2513","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2015,0
"2514","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2020,0
"2515","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2025,0
"2516","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2030,0
"2517","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2035,0
"2518","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2040,0
"2519","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2045,0
"2520","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Hydro","billion US$2010/yr",2050,0
"2521","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2005,0
"2522","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2010,0
"2523","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2015,0
"2524","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2020,332.843426451701
"2525","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2025,79.6224222031592
"2526","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2030,60.9286710713141
"2527","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2035,21.0887942107087
"2528","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2040,25.8754974816011
"2529","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2045,54.4979576051528
"2530","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Non-Biomass Renewables","billion US$2010/yr",2050,91.2214004839036
"2531","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2005,0
"2532","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2010,0
"2533","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2015,0
"2534","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2020,0
"2535","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2025,10.9981872963307
"2536","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2030,17.9187883484135
"2537","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2035,2.74318624115726
"2538","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2040,0
"2539","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2045,15.4226707153447
"2540","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Nuclear","billion US$2010/yr",2050,30.2226558737169
"2541","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2005,0
"2542","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2010,0
"2543","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2015,0
"2544","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2020,202.50586341943
"2545","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2025,33.9927420686322
"2546","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2030,29.4524856928713
"2547","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2035,17.0463244146731
"2548","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2040,25.8754974816011
"2549","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2045,36.4675391163111
"2550","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Solar","billion US$2010/yr",2050,52.8703574764103
"2551","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2005,0
"2552","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2010,0
"2553","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2015,0
"2554","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2020,300.487268830624
"2555","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2025,164.784373816105
"2556","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2030,162.722326725481
"2557","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2035,147.913603485404
"2558","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2040,148.49184285972
"2559","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2045,167.687582437158
"2560","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Transmission and Distribution","billion US$2010/yr",2050,191.346022437146
"2561","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2005,0
"2562","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2010,0
"2563","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2015,0
"2564","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2020,124.156661856129
"2565","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2025,43.8983109075032
"2566","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2030,30.2440756090299
"2567","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2035,3.90560333775563
"2568","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2040,0
"2569","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2045,17.5420928476347
"2570","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Electricity|Wind","billion US$2010/yr",2050,37.3672420725422
"2571","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2005,0
"2572","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2010,0
"2573","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2015,45.3649331967372
"2574","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2020,39.1285141290429
"2575","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2025,34.3505250302237
"2576","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2030,36.2826779975055
"2577","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2035,43.4810920239868
"2578","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2040,47.2156049635177
"2579","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2045,52.7389321071234
"2580","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Coal","billion US$2010/yr",2050,59.7941170424052
"2581","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2005,0
"2582","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2010,0
"2583","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2015,663.508561773471
"2584","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2020,675.730939860117
"2585","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2025,594.028900822267
"2586","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2030,564.064662708152
"2587","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2035,559.943974470273
"2588","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2040,568.658196181228
"2589","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2045,578.980982230158
"2590","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Fossil","billion US$2010/yr",2050,587.926074579927
"2591","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2005,0
"2592","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2010,0
"2593","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2015,98.3109129114154
"2594","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2020,113.284000561288
"2595","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2025,120.946664963509
"2596","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2030,141.316313219015
"2597","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2035,167.662143220812
"2598","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2040,196.056315959484
"2599","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2045,216.343983713077
"2600","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Gas","billion US$2010/yr",2050,229.099377435605
"2601","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2005,0
"2602","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2010,0
"2603","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2015,519.832715665318
"2604","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2020,523.318425169787
"2605","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2025,438.731710828534
"2606","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2030,386.465671491631
"2607","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2035,348.800739225474
"2608","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2040,325.386275258227
"2609","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2045,309.898066409958
"2610","GCAM 7.0","WM_0529_24","USA","Investment|Energy Supply|Extraction|Oil","billion US$2010/yr",2050,299.032580101916
"2611","GCAM 7.0","WM_0529_24","USA","Land Cover","million ha",2005,692.52518898
"2612","GCAM 7.0","WM_0529_24","USA","Land Cover","million ha",2010,689.9746181798
"2613","GCAM 7.0","WM_0529_24","USA","Land Cover","million ha",2015,688.0711971098
"2614","GCAM 7.0","WM_0529_24","USA","Land Cover","million ha",2020,685.423053400975
"2615","GCAM 7.0","WM_0529_24","USA","Land Cover","million ha",2025,683.263495604278
