"","Model","Scenario","Region","Variable","Unit","year","value"
"2299","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2040,2210808
"2300","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2045,2287638
"2301","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Railways","billion tkm/yr",2050,2386031
"2302","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2005,1695440
"2303","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2010,1659010
"2304","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2015,1699890
"2305","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2020,1799650
"2306","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2025,2270040
"2307","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2030,2685210
"2308","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2035,2909140
"2309","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2040,3231190
"2310","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2045,3622870
"2311","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Freight|Road","billion tkm/yr",2050,4089680
"2312","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2005,8510321.7812
"2313","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2010,8361049.4653
"2314","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2015,9603539.021
"2315","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2020,9791616.189
"2316","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2025,10662529.62
"2317","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2030,11571969.46
"2318","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2035,12116948.06039
"2319","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2040,12558889.36634
"2320","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2045,13064376.1871
"2321","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger","billion pkm/yr",2050,13551469.688
"2322","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2005,1319675
"2323","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2010,1133684
"2324","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2015,1259772
"2325","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2020,1331524
"2326","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2025,1588022
"2327","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2030,1782880
"2328","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2035,1932630.88039
"2329","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2040,2087132.29634
"2330","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2045,2238829.1071
"2331","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Aviation","billion pkm/yr",2050,2395360.948
"2332","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2020,2.15147883916155
"2333","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2025,30.4345181467028
"2334","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2030,57.7408628717641
"2335","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2035,77.3735601924257
"2336","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2040,79.3680671793789
"2337","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2045,83.5891572801907
"2338","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Sales Share","%",2050,87.5583686683108
"2339","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2020,0.464724004560044
"2340","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2025,11.0135472032752
"2341","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2030,31.9732957806407
"2342","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2035,52.330144759956
"2343","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2040,67.9434213804061
"2344","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2045,76.5112044967833
"2345","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|BEV|Stock Share","%",2050,83.5399420845687
"2346","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2005,56049.4
"2347","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2010,58713.5
"2348","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2015,60968.4
"2349","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2020,63348.6
"2350","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2025,60646.1
"2351","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2030,58919
"2352","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2035,58180.9
"2353","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2040,57118.4
"2354","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2045,55573.5
"2355","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Bicycling and Walking","billion pkm/yr",2050,54043.7
"2356","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Sales Share","%",2035,1.4011125582229
"2357","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Sales Share","%",2040,3.12775938946046
"2358","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Sales Share","%",2045,4.69050778603062
"2359","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Sales Share","%",2050,7.06416245722053
"2360","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Stock Share","%",2035,0.555736472854361
"2361","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Stock Share","%",2040,1.67938379935563
"2362","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Stock Share","%",2045,3.01678955343842
"2363","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|FCEV|Stock Share","%",2050,4.99901146061562
"2364","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",1975,0.0861059884474098
"2365","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",1990,0.0861061380433663
"2366","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2005,0.0861059092815282
"2367","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2010,0.0851787314770715
"2368","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2015,0.0845169914617295
"2369","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2020,23.1470844818978
"2370","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2025,18.8520346782735
"2371","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2030,11.968553732826
"2372","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2035,5.14202374474535
"2373","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2040,4.02838133444569
"2374","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Sales Share","%",2045,2.07243829895578
"2375","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",1975,0.0861059884474098
"2376","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",1990,0.0861061380433663
"2377","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2005,0.0861059092815282
"2378","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2010,0.0851787314770715
"2379","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2015,0.0845169914617295
"2380","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2020,5.06820802125728
"2381","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2025,10.3994824086737
"2382","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2030,12.659369173261
"2383","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2035,10.8960362465934
"2384","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2040,8.70885014754975
"2385","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2045,5.70839344355629
"2386","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|HEV|Stock Share","%",2050,2.90482894841654
"2387","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",1975,99.9138940115526
"2388","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",1990,99.9138938619566
"2389","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2005,99.9138940907185
"2390","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2010,99.9148212685229
"2391","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2015,99.9154830085383
"2392","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2020,74.7014366789407
"2393","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2025,50.7134471750237
"2394","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2030,30.29058339541
"2395","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2035,16.0833035046061
"2396","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2040,13.4757920967149
"2397","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2045,9.64789663482287
"2398","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Sales Share","%",2050,5.37746887446868
"2399","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",1975,99.9138940115526
"2400","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",1990,99.9138938619566
"2401","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2005,99.9138940907185
"2402","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2010,99.9148212685229
"2403","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2015,99.9154830085383
"2404","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2020,94.4670679741827
"2405","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2025,78.586970388051
"2406","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2030,55.3673350460983
"2407","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2035,36.2180825205962
"2408","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2040,21.6683446726885
"2409","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2045,14.7636125062219
"2410","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|ICE|Stock Share","%",2050,8.55621750639916
"2411","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2005,17898.5812
"2412","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2010,18125.2653
"2413","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2015,23014.321
"2414","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2020,25177.689
"2415","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2025,26763.18
"2416","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2030,27976.58
"2417","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2035,29972.91
"2418","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2040,32769.57
"2419","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2045,35771.08
"2420","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Railways","billion vkm/yr",2050,39419.92
"2421","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2005,7116698.8
"2422","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2010,7150526.7
"2423","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2015,8259784.3
"2424","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2020,8371565.9
"2425","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2025,8987098.34
"2426","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2030,9702193.88
"2427","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2035,10096163.37
"2428","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2040,10381869.1
"2429","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2045,10734202.5
"2430","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road","billion vkm/yr",2050,11062645.12
"2431","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2005,549818.8
"2432","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2010,544616.7
"2433","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2015,572144.3
"2434","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2020,925165.9
"2435","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2025,1117268.34
"2436","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2030,1045593.88
"2437","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2035,984173.37
"2438","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2040,958299.1
"2439","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2045,937942.5
"2440","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|Bus","billion pkm/yr",2050,913845.12
"2441","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2005,6566880
"2442","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2010,6605910
"2443","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2015,7687640
"2444","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2020,7446400
"2445","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2025,7869830
"2446","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2030,8656600
"2447","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2035,9111990
"2448","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2040,9423570
"2449","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2045,9796260
"2450","GCAM 7.0","WM_100924","USA","Energy Service|Transportation|Passenger|Road|LDV","billion pkm/yr",2050,10148800
"2451","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",1975,0.22095
"2452","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",1990,0.645164099999995
"2453","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2005,70.935541314
"2454","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2010,68.012598627
"2455","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2015,68.1434738688
"2456","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2020,68.0741906030711
"2457","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2025,68.8391218635352
"2458","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2030,67.9846308362735
"2459","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2035,67.041879496477
"2460","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2040,67.6733671767021
"2461","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2045,69.2077128119747
"2462","GCAM 7.0","WM_100924","USA","Final Energy","EJ/yr",2050,71.0357643035671
"2463","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2005,0.105069921116909
"2464","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2010,0.0698551743864407
"2465","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2015,0.100369924388282
"2466","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2020,0.0524623421125406
"2467","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2025,0.0804583386724946
"2468","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2030,0.0951795852525867
"2469","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2035,0.113613730450339
"2470","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2040,0.148713305419934
"2471","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2045,0.21967791546464
"2472","GCAM 7.0","WM_100924","USA","Final Energy|Biogas","EJ/yr",2050,0.35947019684946
"2473","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2005,0.327430236753931
"2474","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2010,0.966973223472761
"2475","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2015,1.54985275349144
"2476","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2020,1.5978644915776
"2477","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2025,1.53358375233368
"2478","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2030,1.3227855353884
"2479","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2035,1.04460253006621
"2480","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2040,0.800229662930317
"2481","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2045,1.28007532789816
"2482","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Liquids","EJ/yr",2050,1.71006245506797
"2483","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2005,2.17839518
"2484","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2010,2.06872105
"2485","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2015,1.98922903
"2486","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2020,2.129240415
"2487","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2025,2.1663410465
"2488","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2030,2.2819458744
"2489","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2035,2.4103205619
"2490","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2040,2.5192554398
"2491","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2045,2.6322300647
"2492","GCAM 7.0","WM_100924","USA","Final Energy|Biomass Solids","EJ/yr",2050,2.68794149384
"2493","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2005,19.89505
"2494","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2010,20.0344624
"2495","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2015,19.44068471
"2496","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2020,19.7601864098
"2497","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2025,19.556887896
"2498","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2030,19.4833229169
"2499","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2035,19.8636377434
"2500","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2040,20.6170610633
"2501","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2045,21.36500516462
"2502","GCAM 7.0","WM_100924","USA","Final Energy|Buildings","EJ/yr",2050,22.166159355
"2503","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2005,5.218059
"2504","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2010,5.2878878
"2505","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2015,4.48509081
"2506","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2020,4.8573321708
"2507","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2025,5.036597325
"2508","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2030,5.1377627959
"2509","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2035,5.4223190624
"2510","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2040,5.7320790941
"2511","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2045,6.02379504572
"2512","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Appliances","EJ/yr",2050,6.3030807073
"2513","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2005,0.0561587719777567
"2514","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2010,0.0376795886759862
"2515","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2015,0.0501889284315478
"2516","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2020,0.0249901533918997
"2517","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2025,0.0362675952198165
"2518","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2030,0.0400121792032656
"2519","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2035,0.0466460001297779
"2520","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2040,0.0612477144409501
"2521","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2045,0.0920608268797313
"2522","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biogas","EJ/yr",2050,0.154024903684616
"2523","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2005,0.0162569848302348
"2524","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2010,0.0421060283467165
"2525","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2015,0.0510734750014663
"2526","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2020,0.0523894700455854
"2527","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2025,0.0498278133653865
"2528","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2030,0.0474720361896018
"2529","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2035,0.044399561070237
"2530","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2040,0.0375028592934
"2531","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2045,0.0599199720162799
"2532","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Liquids","EJ/yr",2050,0.0818493548195416
"2533","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2005,0.576329
"2534","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2010,0.612495
"2535","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2015,0.522664
"2536","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2020,0.512625
"2537","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2025,0.47368041
"2538","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2030,0.4251138
"2539","GCAM 7.0","WM_100924","USA","Final Energy|Buildings|Biomass Solids","EJ/yr",2035,0.41763752
