"","Model","Scenario","Region","Variable","Unit","year","value"
"1232","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2045,5.47978662041017
"1233","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Construction|Indirect","Mt CO2/yr",2050,5.07836910774321
"1234","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",1990,0
"1235","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2005,444.103238133167
"1236","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2010,383.804441990354
"1237","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2015,306.569057825507
"1238","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2020,194.426766452937
"1239","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2025,169.003549651479
"1240","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2030,114.74744453755
"1241","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2035,59.9201960118264
"1242","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2040,54.5982855043095
"1243","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2045,53.2657491125776
"1244","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non Mfg|Other|Indirect","Mt CO2/yr",2050,54.3328751766231
"1245","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2005,1.45432741532841
"1246","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2010,0.577293715349723
"1247","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2015,0.656304393984219
"1248","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2020,0.70997060892788
"1249","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2025,0.738375091623573
"1250","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2030,0.742769184060893
"1251","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2035,0.703486798569932
"1252","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2040,0.640236763628046
"1253","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2045,0.596307393410143
"1254","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Non-ferrous metals","Mt CO2/yr",2050,0.561100433801648
"1255","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2005,407.328913725995
"1256","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2010,355.261934033002
"1257","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2015,336.050564194325
"1258","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2020,357.271790978794
"1259","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2025,365.521046512838
"1260","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2030,401.751820824326
"1261","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2035,434.061910557145
"1262","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2040,457.50361216535
"1263","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2045,481.115446958767
"1264","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Other","Mt CO2/yr",2050,490.723952071455
"1265","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2005,68.0364163795654
"1266","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2010,59.7281145837748
"1267","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2015,71.127218200447
"1268","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2020,70.3583811981486
"1269","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2025,93.1380475292678
"1270","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2030,85.9817335817423
"1271","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2035,78.0040275702427
"1272","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2040,72.6757278443397
"1273","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2045,67.6439929130223
"1274","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Industry|Steel","Mt CO2/yr",2050,66.1637882857878
"1275","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2005,1998.9699605049
"1276","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2010,1879.96006932802
"1277","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2015,1900.28497373717
"1278","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2020,1808.80019972889
"1279","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2025,1743.56200128609
"1280","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2030,1511.31915384628
"1281","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2035,1228.30400162622
"1282","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2040,1050.94068942379
"1283","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2045,951.475934286702
"1284","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation","Mt CO2/yr",2050,865.987553887938
"1285","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2005,689.005768361487
"1286","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2010,663.001884569136
"1287","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2015,664.937885073048
"1288","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2020,642.688768530687
"1289","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2025,691.04940457879
"1290","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2030,672.144106325457
"1291","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2035,599.149287178336
"1292","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2040,579.510644395467
"1293","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2045,554.673109528919
"1294","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight","Mt CO2/yr",2050,537.253427999154
"1295","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2025,4.75394877218732
"1296","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2030,20.392578801741
"1297","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2035,22.3753923448865
"1298","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2040,26.5206572478854
"1299","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2045,33.5315617839363
"1300","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Indirect","Mt CO2/yr",2050,38.7036584154655
"1301","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",1975,22.59194872048
"1302","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",1990,26.3399918743251
"1303","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2005,35.1073728950423
"1304","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2010,33.4834210989378
"1305","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2015,33.6054515812823
"1306","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2020,33.6420296903797
"1307","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2025,29.3759072843104
"1308","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2030,21.4820559523526
"1309","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2035,13.3676776582912
"1310","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2040,10.0341480179319
"1311","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2045,9.28486890302215
"1312","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail","Mt CO2/yr",2050,9.2477643739352
"1313","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2025,0.449249007827199
"1314","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2030,1.30569749775478
"1315","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2035,1.37874738189676
"1316","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2040,1.47609823447655
"1317","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2045,1.4991183959716
"1318","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Rail|Indirect","Mt CO2/yr",2050,1.4205138671167
"1319","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2025,4.30469976436012
"1320","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2030,19.0868813039862
"1321","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2035,20.9832711038152
"1322","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2040,25.0143559303614
"1323","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2045,31.9625958200917
"1324","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Road|Indirect","Mt CO2/yr",2050,37.1402186933623
"1325","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",1975,7.62267069297
"1326","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",1990,11.5823292591507
"1327","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2005,11.8565671559574
"1328","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2010,10.392533802854
"1329","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2015,23.7497691444039
"1330","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2020,22.7957063737849
"1331","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2025,22.2036002928927
"1332","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2030,22.312105207617
"1333","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2035,25.3382908401866
"1334","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2040,27.5712235647241
"1335","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2045,29.1882311383724
"1336","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping","Mt CO2/yr",2050,30.7592429610333
"1337","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2035,0.0133738591745887
"1338","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2040,0.0302030830474725
"1339","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2045,0.0698475678730626
"1340","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Freight|Shipping|Indirect","Mt CO2/yr",2050,0.142925854986486
"1341","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",1990,0
"1342","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2005,4.03569029931012
"1343","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2010,3.82792515581595
"1344","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2015,4.39524242592634
"1345","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2020,5.43639705518765
"1346","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2025,39.5550881095856
"1347","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2030,107.067621134254
"1348","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2035,106.600064705533
"1349","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2040,124.581076112773
"1350","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2045,143.098636537857
"1351","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Indirect","Mt CO2/yr",2050,152.705925536086
"1352","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2005,1309.96419214342
"1353","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2010,1216.95818475888
"1354","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2015,1235.34708866412
"1355","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2020,1166.1114311982
"1356","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2025,1052.5125967073
"1357","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2030,839.175047520827
"1358","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2035,629.154714447887
"1359","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2040,471.43004502832
"1360","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2045,396.802824757783
"1361","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger","Mt CO2/yr",2050,328.734125888784
"1362","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",1975,122.1066111006
"1363","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",1990,182.874077890857
"1364","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2005,200.77161383861
"1365","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2010,165.524875269215
"1366","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2015,176.742944786023
"1367","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2020,182.641519874783
"1368","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2025,187.399518067411
"1369","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2030,187.811749755867
"1370","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2035,188.211971685977
"1371","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2040,200.399152761549
"1372","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2045,203.274267605966
"1373","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation","Mt CO2/yr",2050,199.906348381813
"1374","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2035,0.33039303858663
"1375","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2040,0.693076655503972
"1376","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2045,1.493979557272
"1377","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Aviation|Indirect","Mt CO2/yr",2050,2.94679650158581
"1378","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",1990,0
"1379","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2005,4.03569029931012
"1380","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2010,3.82792515581595
"1381","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2015,4.39524242592634
"1382","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2020,5.43639705518765
"1383","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2025,34.8011393373982
"1384","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2030,86.6750423325128
"1385","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2035,84.2246723606468
"1386","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2040,98.0604188648876
"1387","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2045,109.567074753921
"1388","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Indirect","Mt CO2/yr",2050,114.002267120621
"1389","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",1975,0.963845754289
"1390","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",1990,1.12374505551225
"1391","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2005,1.49778946398208
"1392","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2010,1.42850932075054
"1393","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2015,1.43372067180523
"1394","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2020,1.48323603549062
"1395","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2025,1.51619117417301
"1396","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2030,1.54857223335252
"1397","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2035,1.61709823554074
"1398","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2040,1.69156836426725
"1399","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2045,1.70752445246935
"1400","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail","Mt CO2/yr",2050,1.72246125664087
"1401","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",1990,0
"1402","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2005,4.03569029931012
"1403","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2010,3.82792515581595
"1404","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2015,4.39524242592634
"1405","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2020,3.37339683673579
"1406","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2025,2.71481094624693
"1407","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2030,2.13122684104256
"1408","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2035,1.25645710015974
"1409","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2040,1.186101241572
"1410","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2045,1.23382376847675
"1411","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Rail|Indirect","Mt CO2/yr",2050,1.24467608749248
"1412","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2020,2.06300021845186
"1413","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2025,32.0863283911513
"1414","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2030,84.5438154914703
"1415","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2035,82.6378222219005
"1416","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2040,96.1812409678117
"1417","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2045,106.839271428172
"1418","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Demand|Transportation|Passenger|Road|Indirect","Mt CO2/yr",2050,109.810794531542
"1419","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",1975,386.70121890359
"1420","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",1990,831.071686412743
"1421","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2005,997.730561575084
"1422","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2010,1070.96434969461
"1423","GCAM 7.0","WM_082124","USA","Emissions|CO2|Energy|Gas","Mt CO2/yr",2015,1244.21053783798
