proj_name,grouping,model,scenario,usproj_sector,gas,year,value,unit,usproj_category,usproj_source,usproj_subsource,region,datasrc,btr_var
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2037,30.3,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2038,30.31,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2039,30.32,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2040,30.46,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2041,30.25,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2042,30.23,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2043,30.2,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2044,30.18,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2045,30.15,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2046,30.13,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2047,30.11,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2048,30.08,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2049,30.06,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Transportation,N2O,2050,30.03,MMTCO2e,MobileComb,MobileComb,MobileComb,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2023,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2024,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2025,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2026,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2027,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2028,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2029,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2030,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2031,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2032,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2033,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2034,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2035,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2036,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2037,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2038,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2039,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2040,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2041,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2042,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2043,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2044,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2045,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2046,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2047,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2048,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2049,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,IPPU,N2O,2050,3.8,MMTCO2e,N2OProdUse,N2OProdUse,N2OProdUse,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2023,102.8,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2024,101.22,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2025,104.38,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2026,107.54,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2027,109.13,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2028,109.13,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2029,110.71,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2030,112.29,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2031,113.87,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2032,113.87,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2033,115.45,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2034,117.03,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2035,120.2,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2036,121.78,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2037,123.36,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2038,124.94,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2039,126.52,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2040,131.27,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2041,134.43,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2042,137.59,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2043,139.18,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2044,142.34,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2045,145.5,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2046,147.08,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2047,151.83,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2048,151.83,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2049,153.41,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2050,154.99,MMTCO2e,NEU,NEU,NEU,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2023,158.03,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2024,149.4,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2025,142.57,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2026,131.99,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2027,127,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2028,123.77,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2029,118.98,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2030,116.79,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2031,113.87,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2032,111.7,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2033,110.48,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2034,109.61,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2035,108.71,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2036,108.14,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2037,107.77,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2038,107.77,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2039,107.87,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2040,108.14,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2041,108.61,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2042,109.34,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2043,109.98,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2044,110.34,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2045,111.37,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2046,112.63,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2047,113.88,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2048,115.23,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2049,116.63,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CH4,2050,118.22,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2023,37.38,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2024,37.57,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2025,37.76,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2026,37.81,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2027,38.13,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2028,38.44,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2029,38.67,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2030,38.99,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2031,39.31,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2032,39.62,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2033,39.98,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2034,40.36,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2035,40.72,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2036,41.03,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2037,41.37,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2038,41.71,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2039,42.03,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2040,42.39,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2041,42.73,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2042,43.09,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2043,43.33,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2044,43.6,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2045,43.92,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2046,44.27,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2047,44.55,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2048,44.89,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2049,45.14,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,CO2,2050,45.41,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2023,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2024,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2025,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2026,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2027,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2028,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2029,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2030,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2031,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2032,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
nems_ira_lowseq,IRA,usproj,wm,Energy,N2O,2033,0,MMTCO2e,NGSys,NGSys,NGSys,United States,usproj_emissions_2024_wide_for_btr_05022024_usprojRUN06132024.csv,
